internal_nodes,leaf_nodes,pop_size,max_gens,max_tree_size,crossover_rate,mutation_rate,coeff_opt_rate,tournament_size,best_training,best_test,average_fitness,time_elapsed,num_evals
"Plus,Minus,Times,Div","Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Constant",64,30,31,0.75,0.01,0.05,2,"[-375.2079144532588, -170.24940286209306, -451.06618153018815, -333.12408315456366, -427.2269152388045, -494.59464060530644, -441.42142408852254, -476.38881078275807, -390.6331146138931, -455.2976872432072, -442.77811471086795, -464.94683505317545, -469.61302419610615, -376.01191501906607, -388.6349803441531, -392.16967768154194, -138.01502848001505, -348.98216713363337, -214.5732589751165, -234.51272142968295, -192.3632152737144, -42.22820659703328, -62.95982647020518, -113.92993650035163, -36.30280661847529, 16.18835302651842, -95.6480623114414, -90.48249327166391, 222.95510470873708, -34.002792178102695, -74.71392509451925]","[-1389.4326405094928, -6117.266222649438, -1386.4790981992141, -1186.6781351433044, -1386.4790981992141, -1386.4790981992141, -1127.4143251525193, -1391.640249694593, -1364.1794107883748, -1392.4724736681214, -1391.1123346222232, -1141.0204066319898, -1186.6781351433044, -240.8068323071531, -240.8068323071531, -240.8068323071531, -271.37683186016227, -147.12117951845158, -320.2501931975215, -531.2515462145298, -147.12117951845158, -535.7919363831343, -536.728556864654, -543.4711297684776, -341.93976047443766, -599.9206704298488, -599.9206704298488, -252.07594452294904, -548.193787319499, -585.1460224430359, -551.5464518392927]","[-1919.2350525408333, -1673.120483643913, -1373.6314289788675, -1094.0466486527737, -1192.6858366629417, -1006.1238574358711, -818.2124735589653, -734.0592147215327, -821.8308777569625, -790.0341334135625, -854.1822794358415, -715.5377773621248, -728.117965269563, -833.5026767881175, -862.3810601180725, -768.4211974660792, -724.9421986596037, -851.5105002132681, -693.4217627667019, -577.5956803248382, -589.6653092627464, -516.1172516220997, -625.1750039926408, -753.1132659916273, -535.0956592299864, -507.91210101660084, -573.1732325169487, -505.56101959458226, -455.06096217855975, -524.6507465376947]","[30.1345636844635, 74.7980637550354, 112.21572494506836, 148.6362109184265, 184.10951972007751, 220.2726767063141, 254.21615886688232, 288.3365647792816, 320.92072081565857, 353.140677690506, 384.4494547843933, 416.36523485183716, 449.11483001708984, 480.72529196739197, 513.0626487731934, 545.2982919216156, 577.7144467830658, 613.8432278633118, 648.000964641571, 681.8820316791534, 714.0563869476318, 745.9411008358002, 780.3863506317139, 817.7557129859924, 855.9617838859558, 896.1222887039185, 942.2719857692719, 983.4081289768219, 1024.921305656433, 1068.4790189266205]","[128, 192, 256, 320, 384, 448, 512, 576, 640, 704, 768, 832, 896, 960, 1024, 1088, 1152, 1216, 1280, 1344, 1408, 1472, 1536, 1600, 1664, 1728, 1792, 1856, 1920, 1984]"
"Plus,Minus,Times,Div","Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Constant",64,30,31,0.75,0.01,0.05,4,"[-601.6372942703292, -533.7833437079308, -459.39845239130955, -475.7291700537833, -381.73439734094666, -466.97220271888443, -373.58551293131507, -407.3556943813412, -409.6740853197746, -395.7802651370668, -403.1595389334995, -35.47430309698717, -283.5478004228042, -279.7596892614638, -357.44860942782606, -259.2677893424954, -267.1300674980547, -212.5914292730952, -283.83452129209013, -217.61603749904017, -206.68474187309715, -306.5874219342926, -146.89880005919417, -275.65557005040284, -257.2593134665418, -148.9578818485685, -122.66401393638407, -94.65344236916047, -126.6044964532671, -89.79655085612738, -71.7590521275853]","[-1693.607733474645, -1693.607733474645, -1392.8242019382765, -1692.9782968605068, -1174.1079780880832, -1420.8334372892084, -1163.9781029216701, -1163.9781029216701, -1012.6364425400759, -1387.928355593232, -1351.3652111387987, -1170.7420168529213, -877.9325097573187, -1174.5671649554406, -872.6700734059557, -872.6700734059557, -845.1562574527948, -655.5830115838448, -845.1562574527948, -569.4957189631101, -695.5383804780406, -928.9054121244483, -491.0569019581936, -863.2427188337371, -871.0282720965447, -659.7885615542125, -660.3444243405138, -660.3444243405138, -513.8022126482374, -526.2933927776144, -595.4222450785434]","[-1489.9915251285556, -990.0852046707228, -871.6206093155744, -766.4599388070746, -791.8703051280704, -842.8388176632566, -741.1557588719127, -800.2102213949761, -729.363431230549, -1058.7849401766134, -701.0239976682417, -713.3862300529829, -686.0149388970808, -724.9775627864226, -799.9146950841207, -752.2143263247517, -669.0712326208677, -688.5349364472436, -744.8869548936381, -772.2095987486623, -711.0177458005817, -655.9827357364853, -751.2692954021786, -829.676670928902, -603.486356492773, -650.7420625457614, -654.5110894588973, -741.5743717758646, -686.5151095239211, -582.5391295945856]","[22.613136053085327, 62.14161205291748, 232.42267513275146, 270.00988507270813, 302.2978730201721, 335.5416820049286, 368.01661109924316, 400.6522400379181, 431.7141110897064, 463.03595304489136, 497.14319014549255, 535.3833589553833, 578.2762870788574, 617.0911910533905, 654.5638291835785, 692.4388060569763, 729.1047902107239, 767.1418278217316, 805.1847529411316, 842.8277680873871, 2689.031212091446, 3635.0106930732727, 4580.87669801712, 5527.934074878693, 5567.550493955612, 5603.635982990265, 6549.905814170837, 7496.341621160507, 7535.511826992035, 7572.033992052078]","[128, 192, 256, 320, 384, 448, 512, 576, 640, 704, 768, 832, 896, 960, 1024, 1088, 1152, 1216, 1280, 1344, 1408, 1472, 1536, 1600, 1664, 1728, 1792, 1856, 1920, 1984]"
